,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
454,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0020,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1761.531,1623.141,1043,,
455,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0020,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
456,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"2,001.27",110929216-0025,4 TON CARRY DECK CRANE,1,313,787,1963,287.028,166.244,1963,,
457,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,832.04",147068077-0007,45' ART MANLIFT W/JIB,1,730,1340,1797,1175.1,1150.3,1797,,
458,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0067,"3,500LB MINI EXCAVATOR",1,237,463,1267,,512.7,1267,,
459,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0004,80' ART MANLIFT W/JIB,1,817,1895,3535,173.35,115.2,3535,,
460,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"1,485.41",118880755-0028,850LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,670,1457,,
461,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0073,6K 14-17' DF IND FORKLIFT,1,AF13G01033,537,1287,1114.225,1101.286,1287,,
462,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0073,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
463,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0019,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1755.403,1623.141,1043,,
464,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0019,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
465,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0026,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,,2023,1745,,
466,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0023,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
467,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0031,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
468,0.94,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,136296563-0007,,1,,,,,,89.11-,,
469,0.94,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,136296563-0007,DELIVERY CHARGE,,,,,,,207.24-,,
470,0.94,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,136296563-0007,PICKUP CHARGE,,,,,,,207.24-,,
471,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"3,603.93",133507214-0008,80' ART MANLIFT W/JIB,1,817,1895,3535,,115.2,3535,,
472,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,460.31",119515327-0023,4 YD ARTIC LOADER,1,565,1725,4375,266.8,2,4375,,
473,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0028,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
474,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0075,4 YD ARTIC LOADER,1,585,1397,3700,2620.8,1256.65,3700,,
475,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,235.00",67988215-0096,0-1000LB SKIDSTEER,1,195,487,1235,,6.4,1235,,
476,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,776.35",119515327-0034,4 YD ARTIC LOADER,1,605,2115,4685,464.3,2,4685,,
477,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0094,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
478,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,46.2,118880755-0026,1000LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,260.3,188.788,EXCHANGED,,
479,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,46.2,118880755-0026,850LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,,,670,
480,0.992,"SUNBELT RENTALS, INC.",BG-KEETAC,"KEEWATIN,",MN,55753 3330,"2,842.87",123771270-0012,60' STR MANLIFT,1,460.2,1053,2788.5,2414.374,2351.001,2788.5,,
481,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"2,138.89",98894889-0039,"11,000LB MINI EXCAVATOR CAB",1,353,879,2097,,1185.3,2097,,
482,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0019,12' SINGLE MANLIFT S/P,1,117,227,427,111.289,106.27,427,,
483,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0011,"3,500LB MINI EXCAVATOR",1,277,635,1435,944.353,912.047,1435,,
484,0.94,BRANDY MOUNT,MINTAC,"MT IRON, MN",,55768 3013,1061.68,118967546-0036,4 WHEEL IND ELECT CART < 7500LB,1,83,185,523,,1,523,,
485,0.94,BRANDY MOUNT,MINTAC,"MT IRON, MN",,55768 3013,1061.68,118967546-0036,4 WHEEL IND ELECT CART < 7500LB,1,83,185,523,,1,523,,
486,0.94,BRANDY MOUNT,MINTAC,"MT IRON, MN",,55768 3013,1061.68,118967546-0036,,,,,,,,15.68,,
487,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,115.57",135976387-0013,"18,500LB MINI EXCAVATOR CAB",1,497,1327,3055,1365.7,1325.1,3055,,
488,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0046,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
489,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,316.89",122090806-0026,SWEEPER MID-SIZED RIDE-ON LP,1,466.9,1191.9,2282.66,,420.7,2282.66,,
490,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0021,1000LB DSL TRACK MINI SKIDSTEER,1,237,685,1545,265.1,11.1,1545,,
491,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,575.12",131143960-0021,SKIDSTEER LOADER BUCKET,,,,,,,,,
492,0.964,,AGGLOMERATOR STEP 2,,,,302.72-,141221810-0010,SWEEPER MID-SIZED RIDE-ON LP,1,510,1745,3495,,,298.00-,,
493,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0059,"3,500LB MINI EXCAVATOR",1,237,463,1267,,512.7,1267,,
494,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0045,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
495,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0077,4 YD ARTIC LOADER,1,585,1397,3700,2639.4,1256.65,3700,,
496,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0070,6K 14-17' DF IND FORKLIFT,1,215,537,1287,1102.31,1101.286,1287,,
497,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,350.56",88643735-0070,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
498,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",88107248-0063,0-1000LB SKIDSTEER,1,187,469,1155,,58,1155,,
499,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,006.95",88643735-0060,6K 14-17' DF IND FORKLIFT,1,215,537,1287,,2294,N/C,,
500,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,744.34",134684712-0007,30-39K HYDRAULIC EXCAVATOR REDUCED,1,570,2000,4195,1222.8,1171.98,1710,,
501,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,106156890-0045,4 WHEEL IND ELECTRIC CART 4 SEAT,1,87,213,527,,29.1,527,,
502,0.987,BRANDY MOUNT,,,,,1832.04,147068077-0006,45' ART MANLIFT W/JIB,1,730,1340,1797,1153.35,1150.3,1797,,
503,0.987,BRANDY MOUNT,COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,1259.08,134986811-0019,0-1000LB SKIDSTEER,1,195,487,1235,,6,1235,,
504,0.987,BRANDY MOUNT,COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,1259.08,134986811-0019,SKIDSTEER,,,,,,,,,
505,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0020,"3, 500LB MINI EXCAVATOR",1,277,635,1435,961.285,912.047,1435,,
506,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,463.98",133626572-0020,"12""",1,,,,,,,,
507,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0091,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
508,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,551.14,116380395-0019,4 WHL IND ELECT CART > 7500LB TOW,1,97,219,543,,1085.7,543,,
509,0.987,,,,,,,141221810-0002,SWEEPER MID-SIZED RIDE-ON LP,1,510,1745,3495,404.586,404.135,3495,,
510,0.987,,,,,,,141221810-0002,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
511,0.987,,,,,,,141221810-0002,SBR0400035,1,,,,,,51.1,,
512,0.987,,,,,,,141221810-0002,SBR1500890,1,,,,,,42.35,,
513,0.987,,,,,,,141221810-0002,DLPKSRCHG,1,,,,,,195,,
514,0.987,,,,,,,141221810-0002,ENVIRONMENTAL,1,,,,,,52.89,,
515,0.987,,,,,,,141221810-0002,DELIVERY CHARGE,,,,,,,500,,
516,0.987,,,,,,,141221810-0002,PICKUP CHARGE,,,,,,,500,,
517,0.964,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,729.12-,136296563-0002,500LB GAS TRACK MINI SKIDSTEER,1,245,740,2045,,,715.17-,,
518,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0018,5K 14-17' DF IND FORKLIFT,1,233,507,1043,1749.986,1623.141,1043,,
519,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,101.80",125271165-0018,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
520,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0084,4 YD ARTIC LOADER,1,585,1397,3700,2903.35,1256.65,3700,,
521,0.977,BRANDY MOUNT,COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,1346.75,134986756-0011,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,,689.9,1321,,
522,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,802.60",131411417-0023,2000-2800LB SKIDSTEER HIGH FLOW CAB,1,455,1300,2749,280.4,280,2749,,
523,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,526.19",108035333-0038,45' ART MANLIFT W/JIB,1,247,499,1497,,999.6,1497,,
524,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0035,4 WHEEL IND ELECT CART < 7500LB,1,83,185,523,,1,523.00 523.00,,
525,0.964,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0035,4 WHEEL IND ELECT CART < 7500LB,1,83,185,523,,1,15.68,,
526,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,155.00",67988215-0092,0-1000LB SKIDSTEER,1,187,469,1155,,6.4,1155,,
527,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"5,033.27",135164402-0006,10 YARD DUMP TRUCK,1,579,1897,4937,,47981,4937,,
528,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0074,4 YD ARTIC LOADER,1,585,1397,3700,2596.05,1256.65,3700,,
529,0.997,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"3,772.15",73711349-0070,4 YD ARTIC LOADER,1,585,1397,3700,2242.5,1256.65,3700,,
530,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0026,4 TON CARRY DECK CRANE,1,335,835,2079,1172.592,790.3,2079,,
531,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0026,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
532,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0026,,,,,,,,41.01,,
533,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0017,6K 14-17' DF W/HYD FP IND FORKLIFT,1,215,540,1375,1851.832,1293,1375,,
534,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,440.28",128143317-0017,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
535,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR STEP 2,"MOUNTAIN IRON,",MN,55768 2075,"1,732.13",145431905-0008,850LB DSL TRACK MINI SKIDSTEER,1,265,753,1699,,678,1699,,
536,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"2,001.27",110929216-0029,4 TON CARRY DECK CRANE,1,313,787,1963,302.106,166.244,1963,,
537,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,230.53",73365622-0086,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,543.662,464.206,1207,,
538,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,292.70",86757324-0063,"3,500LB MINI EXCAVATOR Model: E20",1,237,463,1267,,512.7,1267,,
539,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,2158.01,127533793-0024,4 TON CARRY DECK CRANE,1,335,835,2079,1151.922,790.3,2079,,
540,0.987,"SUNBELT RENTALS, INC",MINTAC,"MT IRON,",MN,55768 3013,2158.01,127533793-0024,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
541,0.94,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,,,,,73365622-0093,500LB DSL TRACK MINI SKIDSTEER,1,207,497,1207,606.643,464.206,1207,,
542,0.94,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,,,,,73365622-0093,,1,,,,,,,,
543,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0019,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,1868,770,1579,,
544,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0020,4 TON CARRY DECK CRANE,1,335,835,2079,1104.259,790.3,2079,,
545,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0020,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
546,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0016,SWEEPER MID-SIZED RIDE-ON LP,1,465,1580,3080,,319.5,3080,,
547,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,164.67",120242529-0016,33LB PROPANE CYLINDER,1,7,13,38,,,,,
548,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0043,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
549,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"2,001.27",110929216-0033,4 TON CARRY DECK CRANE,1,313,787,1963,320.283,166.244,1963,,
550,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,177.52",134986811-0002,0-1000LB SKIDSTEER,1,187,469,1155,519.822,458.867,1155,,
551,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0037,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
552,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0037,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
553,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,532.87,125758486-0021,4 WHEEL IND ELECT CART < 7500LB TOW,1,97,197,525,820.589,764.054,525,,
554,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0025,4 WHEEL IND ELECT CART < 7500LB TOW,1,83,185,523,404.736,364.236,523,,
555,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,061.68",118967546-0025,4 WHL IND ELECT CART > 7500LB TOW,1,83,185,523,715.213,328.897,523,,
556,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,485.41",134214336-0012,1000LB DSL TRACK MINI SKIDSTEER,1,,647,1457,,78,1457,,
557,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",136296563-0004,500LB GAS TRACK MINI SKIDSTEER,1,223,649,1321,,528.5,1321,,
558,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0009,4 TON CARRY DECK CRANE,1,335,835,2079,910.439,790.3,2079,,
559,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"2,158.01",127533793-0009,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
560,0.964,,,,,,324.82-,148640889-0002,SWEEPER W/B BATTERY HEPA,1,315,870,1530,,,320.00-,,
561,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0039,4 WHL IND ELECT CART > 7500LB TOW,1,87,213,527,,241,527,,
562,0.915,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,134986756-0004,,1,,,,,,89.11-,,
563,0.915,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,134986756-0004,DELIVERY CHARGE,,,,,,,207.24-,,
564,0.915,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,134986756-0004,CHARGE,,,,,,,207.24-,,
565,0.915,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,25.63,129425524-0022,DIESEL,2.5,382,882,,1927.6,1672.45,25.63,2023,
566,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,346.75",134986756-0014,500LB DSL TRACK MINI SKIDSTEER,1,223,649,1321,246.38,238.381,1321,,
567,0.997,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"4,776.35",119515327-0035,4 YD ARTIC LOADER,1,605,2115,4685,476.3,2,4685,,
568,0.964,,AGGLOMERATOR STEP 2,,,,302.72-,141221810-0011,SWEEPER MID-SIZED RIDE-ON LP,1,510,1745,3495,,,298.00-,,
569,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,700.35,151529767-0004,BOX BROOM Make: BOBCAT Model:,1,135,345,727,,,690,,
570,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0025,15K DF W/HYD FP IND FORKLIFT,1,513,1327,3117,,306.4,3117,,
571,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"3,216.25",119930039-0025,33LB PROPANE CYLINDER,1,7,13,38,,,38,,
572,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,556.77",108033876-0040,5.5K 19' CAB TELEHANDLER FORKLIFT,1,239,793,1527,,1771.5,1527,,
573,0.987,"SUNBELT RENTALS, INC.",USS MINNTAC MT IRON,"MT IRON,",MN,55768 3013,"1,485.41",134214336-0015,1000LB DSL TRACK MINI SKIDSTEER,1,223,647,1457,,78,1457,,
574,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"7,437.25",133255121-0004,135' STR MANLIFT,1,1325,3197,7295,,3724.5,7295,,
575,0.992,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0050,4 WHEEL IND ELECT CART < 7500LB TOW,1,87,213,527,,1,527,,
576,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0043,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
577,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0043,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
578,0.992,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,609.79",116818712-0024,1500-2100LB TRACK SKIDSTEER CAB,1,253,679,1579,,770,1579,,
579,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,259.08",134986811-0021,0-1000LB SKIDSTEER,1,195,487,1235,,6,1235,,
580,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,534.9,105406943-0034,4 WHEEL IND ELECT CART < 7500LB TOW,1,87,213,527,,450,527,,
581,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MOUNTAIN IRON,",MN,55768 3013,"1,820.15",135000613-0004,400-500K BTU LP/NG INDIRECT FIRED,1,295,595,1495,,,1495,,
582,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MOUNTAIN IRON,",MN,55768 3013,"1,820.15",135000613-0004,"12"" X 25' HIGH TEMP DUCT",2,18,53,70,,,140,,
583,0.987,"SUNBELT RENTALS, INC.",MINTAC,"MOUNTAIN IRON,",MN,55768 3013,"1,820.15",135000613-0004,"GAS HOSE 1"" X 50'",3,5,17,52,,,156,,
584,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,779.02",129425524-0016,5.5K 19' CAB TELEHANDLER FORKLIFT,1,382,882,1745,1815.4,1672.45,1745,,
585,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0038,30' SINGLE MANLIFT PUSH-TYPE,1,163,357,775,,31.2,775,,
586,0.987,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,"1,118.52",108880375-0038,19' ELECT SCISSORLIFT,1,115,173,327,,105.4,327,,
587,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,088.32",153015383-0001,4 WHEEL IND ELECT CART < 7500LB TOW,1,100,267,615,826.685,825.245,615,,
588,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,088.32",153015383-0001,,1,,,,,,74.1,,
589,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,088.32",153015383-0001,,1,,,,,,9.22,,
590,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,088.32",153015383-0001,DELIVERY CHARGE,,,,,,,195,,
591,0.987,"SUNBELT RENTALS, INC.",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,"1,088.32",153015383-0001,PICKUP CHARGE,,,,,,,195,,
592,0.876,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,135982787-0003,,1,,,,,,89.11-,,
593,0.876,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,135982787-0003,DELIVERY CHARGE,,,,,,,207.24-,,
594,0.876,"SUNBELT RENTALS, INC",COURSE CRUSHER,"MOUNTAIN IRON,",MN,55768 3013,503.59-,135982787-0003,PICKUP CHARGE,,,,,,,207.24-,,
595,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0023,2800-3200LB TRACK SKIDSTEER CAB,1,327,1223,2797,235.9,60.7,2797,,
596,0.987,"SUNBELT RENTALS, INC.",AGGLOMERATOR,"MOUNTAIN IRON,",MN,55768 3013,"3,152.25",119401143-0023,PALLET FORKS - LARGE SKID,1,70,147,297,,,297,,
597,0.997,"SUNBELT RENTALS, INC.",KEETAC,"HIBBING,",MN,55746 9321,433.4,123176476-0029,10'-14' SINGLE MANLIFT S/P,1,117,227,427,114.01,106.27,427,,
598,0.997,"SUNBELT RENTALS, INC.",MINTAC,"MT IRON,",MN,55768 3013,"1,707.66",138980597-0006,45' ART MANLIFT W/JIB,1,457,775,1675,1230.543,1218.877,1675,,
